Heartrate;Speed;Cadence;Steplenght;Inclination;Timestamp
122;0.52735072;1.09;0.483808;2.5;2020-02-06 15:08:05.083000
122;0.52456032;1.09;0.481248;3.5;2020-02-06 15:08:06.133000
122;0.50952544;1.07;0.476192;3.5;2020-02-06 15:08:07.174000
122;0.5345568;1.08;0.49496;3.5;2020-02-06 15:08:08.215000
122;0.511056;1.08;0.4732;2.5;2020-02-06 15:08:11.316000
122;0.51734592;1.08;0.479024;3.5;2020-02-06 15:08:12.338000
122;0.49915944;1.105;0.451728;3.5;2020-02-06 15:08:13.365000
122;0.5262928;1.1;0.478448;2.5;2020-02-06 15:08:14.400000
122;0.52731216;1.11;0.475056;2.5;2020-02-06 15:08:15.437000
122;0.50850912;1.085;0.468672;2.5;2020-02-06 15:08:16.459000
122;0.53978544;1.09;0.495216;2.5;2020-02-06 15:08:17.498000
122;0.55071984;1.11;0.496144;1.5;2020-02-06 15:08:18.522000
122;0.5332212;1.095;0.48696;2.5;2020-02-06 15:08:19.544000
122;0.52260576;1.11;0.470816;1.5;2020-02-06 15:08:20.582000
122;0.513856;1.085;0.4736;2.5;2020-02-06 15:08:21.605000
121;0.53633232;1.09;0.492048;1.5;2020-02-06 15:08:22.627000
121;0.52004832;1.11;0.468512;2.5;2020-02-06 15:08:23.650000
121;0.52675792;1.105;0.476704;3.5;2020-02-06 15:08:24.672000
121;0.53334104;1.135;0.469904;1.5;2020-02-06 15:08:25.711000
121;0.51764592;1.095;0.472736;3.5;2020-02-06 15:08:26.732000
121;0.53562144;1.095;0.489152;2.5;2020-02-06 15:08:27.755000
121;0.54435192;1.115;0.488208;2.5;2020-02-06 15:08:28.798000
121;0.5316432;1.1;0.483312;1.5;2020-02-06 15:08:29.833000
121;0.51526216;1.085;0.474896;1.5;2020-02-06 15:08:30.870000
120;0.52899392;1.085;0.487552;3.5;2020-02-06 15:08:31.895000
120;0.52234128;1.095;0.477024;2.5;2020-02-06 15:08:32.931000
120;0.54235168;1.105;0.490816;2.5;2020-02-06 15:08:33.970000
120;0.54421968;1.11;0.490288;1.5;2020-02-06 15:08:34.993000
120;0.5232304;1.085;0.48224;2.5;2020-02-06 15:08:36.016000
120;0.55361536;1.09;0.507904;2.5;2020-02-06 15:08:37.039000
120;0.5391048;1.11;0.48568;2.5;2020-02-06 15:08:38.077000
120;0.56878816;1.09;0.521824;3.5;2020-02-06 15:08:39.101000
120;0.5755024;1.1;0.523184;1.5;2020-02-06 15:08:40.138000
120;0.53836832;1.085;0.496192;1.5;2020-02-06 15:08:41.177000
120;0.56547456;1.09;0.518784;3.5;2020-02-06 15:08:42.200000
120;0.566772;1.095;0.5176;1.5;2020-02-06 15:08:43.221000
120;0.55351072;1.09;0.507808;1.5;2020-02-06 15:08:44.243000
120;0.55853424;1.11;0.503184;3.5;2020-02-06 15:08:45.267000
120;0.55755112;1.085;0.513872;2.5;2020-02-06 15:08:46.290000
120;0.55919616;1.09;0.513024;3.5;2020-02-06 15:08:47.312000
120;0.55853424;1.11;0.503184;3.5;2020-02-06 15:08:48.336000
121;0.55584152;1.105;0.503024;1.5;2020-02-06 15:08:49.374000
122;0.53737648;1.115;0.481952;2.5;2020-02-06 15:08:50.402000
121;0.5226228;1.085;0.48168;1.5;2020-02-06 15:08:51.417000
121;0.532792;1.09;0.4888;3.5;2020-02-06 15:08:52.439000
