Heartrate;Speed;Cadence;Steplenght;Inclination;Timestamp
101;0.93959768;1.015;0.925712;2.5;2020-03-11 16:51:33.879000
101;0.96382512;1.035;0.931232;3.5;2020-03-11 16:51:34.901000
101;0.97996672;1.03;0.951424;3.5;2020-03-11 16:51:35.922000
101;1.0079768;1.025;0.983392;3.5;2020-03-11 16:51:36.942000
101;1.0048224;1.02;0.98512;2.5;2020-03-11 16:51:37.963000
101;1.01988576;1.02;0.999888;3.5;2020-03-11 16:51:42.095000
102;1.01780952;1.015;1.002768;3.5;2020-03-11 16:51:43.128000
102;1.03247424;1.015;1.017216;2.5;2020-03-11 16:51:44.146000
103;1.03996064;1.01;1.029664;2.5;2020-03-11 16:51:45.165000
103;1.02016464;1.01;1.010064;2.5;2020-03-11 16:51:46.189000
103;0.9736844;1.025;0.949936;2.5;2020-03-11 16:51:49.197000
102;0.9716112;1.02;0.95256;1.5;2020-03-11 16:51:51.218000
101;0.99482576;1.01;0.984976;2.5;2020-03-11 16:51:52.236000
100;0.97047264;1.01;0.960864;1.5;2020-03-11 16:51:55.260000
100;0.956038;1.025;0.93272;2.5;2020-03-11 16:51:56.278000
100;0.97621344;1.02;0.957072;1.5;2020-03-11 16:51:57.303000
100;0.97985664;1.015;0.965376;2.5;2020-03-11 16:51:58.336000
100;0.9691136;1.04;0.93184;3.5;2020-03-11 16:51:59.355000
99;0.9310116;1.025;0.908304;1.5;2020-03-11 16:52:02.362000
98;0.965468;1.015;0.9512;2.5;2020-03-11 16:52:04.383000
97;0.98942832;1.01;0.979632;1.5;2020-03-11 16:52:05.401000
97;0.97523696;1.03;0.946832;3.5;2020-03-11 16:52:08.431000
98;1.01149728;1.02;0.991664;1.5;2020-03-11 16:52:09.449000
98;1.0376548;1.015;1.02232;1.5;2020-03-11 16:52:11.454000
98;1.01138976;1.01;1.001376;2.5;2020-03-11 16:52:13.459000
98;0.9534304;1.025;0.930176;2.5;2020-03-11 16:52:15.464000
99;0.9589632;1.02;0.94016;1.5;2020-03-11 16:52:17.485000
100;0.95056352;1.01;0.941152;2.5;2020-03-11 16:52:18.504000
100;0.95710176;1.035;0.924736;2.5;2020-03-11 16:52:19.522000
100;0.9712408;1.025;0.947552;2.5;2020-03-11 16:52:20.540000
100;0.99636864;1.02;0.976832;3.5;2020-03-11 16:52:21.565000
100;1.01186568;1.015;0.996912;3.5;2020-03-11 16:52:22.583000
100;0.99355032;1.035;0.959952;1.5;2020-03-11 16:52:24.620000
100;0.9717744;1.02;0.95272;1.5;2020-03-11 16:52:25.638000
100;0.97470856;1.015;0.960304;3.5;2020-03-11 16:52:28.661000
100;0.98687;1.025;0.9628;1.5;2020-03-11 16:52:29.680000
100;0.98788224;1.02;0.968512;1.5;2020-03-11 16:52:30.704000
101;0.96874848;1.015;0.954432;3.5;2020-03-11 16:52:33.712000
101;0.9435412;1.025;0.920528;2.5;2020-03-11 16:52:35.733000
101;0.96654576;1.01;0.956976;3.5;2020-03-11 16:52:36.751000
101;0.972832;1.01;0.9632;3.5;2020-03-11 16:52:37.769000
101;0.94423368;1.005;0.939536;1.5;2020-03-11 16:52:38.787000
101;0.96159152;1.03;0.933584;2.5;2020-03-11 16:52:39.812000
101;0.98006496;1.02;0.960848;1.5;2020-03-11 16:52:40.831000
101;0.99367584;1.02;0.974192;3.5;2020-03-11 16:52:42.836000
101;0.9571532;1.025;0.933808;3.5;2020-03-11 16:52:44.857000
102;0.997284;1.025;0.97296;2.5;2020-03-11 16:52:45.875000
102;0.98539448;1.015;0.970832;3.5;2020-03-11 16:52:46.909000
103;0.9676492;1.025;0.944048;2.5;2020-03-11 16:52:47.912000
103;0.9872636;1.025;0.963184;2.5;2020-03-11 16:52:48.937000
103;0.99463872;1.02;0.975136;1.5;2020-03-11 16:52:49.955000
103;0.96135928;1.015;0.947152;2.5;2020-03-11 16:52:51.960000
103;0.99643024;1.03;0.967408;1.5;2020-03-11 16:52:53.965000
102;0.97230488;1.055;0.921616;3.5;2020-03-11 16:52:55.989000
102;1.00597216;1.03;0.976672;3.5;2020-03-11 16:52:57.007000
102;0.9863112;1.05;0.939344;2.5;2020-03-11 16:52:58.025000
102;0.96485376;1.04;0.927744;3.5;2020-03-11 16:52:59.043000
102;0.96759024;1.03;0.939408;3.5;2020-03-11 16:53:00.068000
102;0.9875916;1.025;0.963504;3.5;2020-03-11 16:53:01.101000
103;0.99596064;1.02;0.976432;2.5;2020-03-11 16:53:02.120000
103;0.98131824;1.015;0.966816;2.5;2020-03-11 16:53:03.138000
102;0.9606792;1.025;0.937248;2.5;2020-03-11 16:53:04.156000
102;0.97532568;1.015;0.960912;2.5;2020-03-11 16:53:07.185000
102;0.96046368;1.045;0.919104;2.5;2020-03-11 16:53:08.204000
102;0.95499952;1.03;0.927184;2.5;2020-03-11 16:53:10.208000
102;0.96023616;1.02;0.941408;3.5;2020-03-11 16:53:12.212000
102;0.96727712;1.03;0.939104;1.5;2020-03-11 16:53:14.218000
102;0.95090832;1.035;0.918752;3.5;2020-03-11 16:53:16.238000
101;0.99199712;1.03;0.963104;3.5;2020-03-11 16:53:17.256000
101;0.95143824;1.035;0.919264;2.5;2020-03-11 16:53:20.264000
100;0.9748488;1.025;0.951072;2.5;2020-03-11 16:53:22.285000
100;0.9339936;1.02;0.91568;2.5;2020-03-11 16:53:23.303000
100;0.98102144;1.03;0.952448;3.5;2020-03-11 16:53:26.332000
101;0.94954496;1.04;0.913024;3.5;2020-03-11 16:53:27.367000
102;0.94560912;1.035;0.913632;1.5;2020-03-11 16:53:28.386000
102;0.9691632;1.02;0.95016;1.5;2020-03-11 16:53:31.409000
101;0.9527784;1.05;0.907408;2.5;2020-03-11 16:53:32.427000
101;0.96039424;1.04;0.923456;1.5;2020-03-11 16:53:33.451000
101;0.98347696;1.03;0.954832;2.5;2020-03-11 16:53:34.470000
100;0.9803756;1.025;0.956464;2.5;2020-03-11 16:53:36.475000
100;0.95117328;1.035;0.919008;1.5;2020-03-11 16:53:38.479000
100;0.983098;1.025;0.95912;1.5;2020-03-11 16:53:40.484000
100;0.96262056;1.045;0.921168;3.5;2020-03-11 16:53:42.505000
100;0.95205984;1.02;0.933392;1.5;2020-03-11 16:53:43.523000
100;0.96345656;1.045;0.921968;1.5;2020-03-11 16:53:46.531000
99;0.9535944;1.025;0.930336;2.5;2020-03-11 16:53:48.551000
98;0.95918312;1.015;0.945008;2.5;2020-03-11 16:53:49.570000
98;0.95637312;1.035;0.924032;2.5;2020-03-11 16:53:50.594000
98;0.95799888;1.03;0.930096;2.5;2020-03-11 16:53:51.613000
98;0.9765888;1.02;0.95744;3.5;2020-03-11 16:53:53.618000
99;0.96389872;1.03;0.935824;1.5;2020-03-11 16:53:55.622000
99;0.95388768;1.02;0.935184;1.5;2020-03-11 16:53:57.627000
99;0.9803464;1.01;0.97064;2.5;2020-03-11 16:53:59.632000
100;0.9342916;1.025;0.911504;1.5;2020-03-11 16:54:01.653000
101;0.97644192;1.02;0.957296;2.5;2020-03-11 16:54:02.671000
101;0.92304912;1.015;0.909408;1.5;2020-03-11 16:54:05.694000
102;0.97026696;1.035;0.937456;3.5;2020-03-11 16:54:06.712000
102;0.99554032;1.03;0.966544;1.5;2020-03-11 16:54:07.737000
101;0.991708;1.025;0.96752;3.5;2020-03-11 16:54:08.771000
101;0.97914128;1.055;0.928096;3.5;2020-03-11 16:54:09.789000
101;0.98411968;1.03;0.955456;2.5;2020-03-11 16:54:12.812000
101;0.99693;1.045;0.954;3.5;2020-03-11 16:54:13.830000
101;0.9758632;1.03;0.94744;3.5;2020-03-11 16:54:16.849000
100;0.98028176;1.01;0.970576;2.5;2020-03-11 16:54:17.877000
100;0.9722772;1.005;0.96744;2.5;2020-03-11 16:54:18.895000
100;0.97639416;1.035;0.943376;3.5;2020-03-11 16:54:19.913000
100;0.9417864;1.025;0.918816;3.5;2020-03-11 16:54:20.931000
100;0.9553728;1.02;0.93664;1.5;2020-03-11 16:54:21.949000
100;0.97129816;1.015;0.956944;1.5;2020-03-11 16:54:22.974000
100;0.9651432;1.015;0.95088;3.5;2020-03-11 16:54:24.008000
100;0.95620256;1.03;0.928352;1.5;2020-03-11 16:54:25.026000
101;0.9710932;1.025;0.947408;1.5;2020-03-11 16:54:26.044000
