Heartrate;Speed;Cadence;Steplenght;Inclination;Timestamp
106;0.03464384;1.54;0.022496;2.5;2020-02-17 11:04:13.255000
106;0.0371752;1.55;0.023984;3.5;2020-02-17 11:04:14.299000
106;0.0391136;1.7;0.023008;3.5;2020-02-17 11:04:15.318000
106;0.03858544;1.745;0.022112;3.5;2020-02-17 11:04:16.362000
106;0.03562272;1.86;0.019152;2.5;2020-02-17 11:04:19.459000
106;0.04189968;1.83;0.022896;3.5;2020-02-17 11:04:20.478000
106;0.04305;1.875;0.02296;3.5;2020-02-17 11:04:21.504000
106;0.0396576;1.8;0.022032;2.5;2020-02-17 11:04:22.545000
107;0.0381264;1.95;0.019552;2.5;2020-02-17 11:04:23.571000
107;0.0384636;1.995;0.01928;2.5;2020-02-17 11:04:24.599000
107;0.04568952;1.905;0.023984;2.5;2020-02-17 11:04:25.624000
107;0.04075472;1.79;0.022768;1.5;2020-02-17 11:04:26.652000
107;0.03721368;1.785;0.020848;2.5;2020-02-17 11:04:27.677000
107;0.03112512;1.74;0.017888;1.5;2020-02-17 11:04:28.721000
107;0.03758184;1.905;0.019728;2.5;2020-02-17 11:04:29.746000
107;0.03741088;1.955;0.019136;1.5;2020-02-17 11:04:30.772000
107;0.035802;2.025;0.01768;2.5;2020-02-17 11:04:31.799000
107;0.0340016;1.975;0.017216;3.5;2020-02-17 11:04:32.825000
107;0.0380256;2.04;0.01864;1.5;2020-02-17 11:04:33.868000
107;0.03759952;2.065;0.018208;3.5;2020-02-17 11:04:34.895000
107;0.03925856;2.09;0.018784;2.5;2020-02-17 11:04:35.920000
107;0.040192;2.0;0.020096;2.5;2020-02-17 11:04:36.947000
107;0.03964136;2.105;0.018832;1.5;2020-02-17 11:04:37.973000
107;0.03214696;1.945;0.016528;1.5;2020-02-17 11:04:38.999000
106;0.03155936;1.93;0.016352;3.5;2020-02-17 11:04:40.026000
106;0.0351936;1.95;0.018048;1.5;2020-02-17 11:04:41.055000
106;0.03432128;1.88;0.018256;1.5;2020-02-17 11:04:42.078000
106;0.03320912;1.99;0.016688;2.5;2020-02-17 11:04:43.104000
106;0.030108;1.95;0.01544;2.5;2020-02-17 11:04:44.132000
106;0.02978184;1.945;0.015312;2.5;2020-02-17 11:04:45.222000
